"titel";"titel_key";"online_tijdsaspect";"categorie";"externe_id";"datum";"adres";"postcode";"omschrijving";"locatie";"website";"plaats";"textafbeelding";"email";"telefoonnummer";"custom_color";"custom_icon";"custom_extra_title";"iconen_id";"date_created";"date_modified";"datum_eind";"type";"Adres";"Categorie_naam";"Categorie_nummer";"Categorie_status";"Datum";"Status";"Subrubriek";"categorie_2";"id_2";"opmerking";"title";"url"
"MORA-0931238";"mora_0931238_1";"1";"276";"";"2017-01-13 00:00:00";"Hondecoeterstraat 10";"";"";"POINT (4.87807649184 52.3544756521)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:42";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Hondecoeterstraat 10";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"13-01-2017";"In behandeling";"Verkeersbord, verkeersafzetting";"9172";"point_3683097";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0931238";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0931238/?ajax=true&summary=balloon"
"MORA-0928089";"mora_0928089_1";"1";"276";"";"2017-01-09 00:00:00";"Radboud 5";"";"";"POINT (4.86821416943 52.326723491)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:42";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Opgelost";"Radboud 5";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Doorgestuurd naar externe partij";"09-01-2017";"Doorgestuurd naar externe partij";"Onderhoud stoep, straat en fietspad";"9172";"point_3680954";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0928089";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0928089/?ajax=true&summary=balloon"
"MORA-0933032";"mora_0933032_1";"1";"276";"";"2017-01-17 00:00:00";"Matenesse-hof 1";"";"";"POINT (4.88257894959 52.3341556173)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:42";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Matenesse-hof 1";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"17-01-2017";"In behandeling";"Straatmeubilair";"9172";"point_3684211";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0933032";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0933032/?ajax=true&summary=balloon"
"MORA-0935432";"mora_0935432_1";"1";"276";"";"2017-01-21 00:00:00";"Dina Appeldoornstraat 17";"";"";"POINT (4.86795215606 52.3416061269)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:42";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Dina Appeldoornstraat 17";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"21-01-2017";"In behandeling";"Straatmeubilair";"9172";"point_3685876";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0935432";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0935432/?ajax=true&summary=balloon"
"MORA-0940493";"mora_0940493_1";"1";"276";"";"2017-01-31 00:00:00";"Fred. Roeskestraat 103";"";"";"POINT (4.86153328453 52.3408947175)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:43";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Opgelost";"Fred. Roeskestraat 103";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Doorgestuurd naar externe partij";"31-01-2017";"Doorgestuurd naar externe partij";"Overig";"9172";"point_3689563";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0940493";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0940493/?ajax=true&summary=balloon"
"MORA-0943072";"mora_0943072";"1";"276";"";"2017-02-05 00:00:00";"Olympiaplein 46";"";"";"POINT (4.86473829404 52.3491057622)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:43";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Opgelost";"Olympiaplein 46";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Doorgestuurd naar externe partij";"05-02-2017";"Doorgestuurd naar externe partij";"Verkeersoverlast / Verkeerssituaties";"9172";"point_3691159";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0943072";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0943072/?ajax=true&summary=balloon"
"MORA-0945286";"mora_0945286";"1";"276";"";"2017-02-09 00:00:00";"Ruysdaelstraat 75";"";"";"POINT (4.88001375417 52.3532166958)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:43";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Opgelost";"Ruysdaelstraat 75";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Doorgestuurd naar externe partij";"09-02-2017";"Doorgestuurd naar externe partij";"Straatmeubilair";"9172";"point_3693015";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0945286";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0945286/?ajax=true&summary=balloon"
"MORA-0945333";"mora_0945333";"1";"276";"";"2017-02-09 00:00:00";"Richard Holstraat 8";"";"";"POINT (4.8776189582 52.3521368674)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:43";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Richard Holstraat 8";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"09-02-2017";"In behandeling";"Sportvoorziening";"9172";"point_3693020";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0945333";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0945333/?ajax=true&summary=balloon"
"MORA-0946084";"mora_0946084_1";"1";"276";"";"2017-02-10 00:00:00";"Van Leijenberghlaan 10";"";"";"POINT (4.8789881941 52.3325404239)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:43";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Van Leijenberghlaan 10";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"10-02-2017";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3693355";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0946084";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0946084/?ajax=true&summary=balloon"
"MORA-0946371";"mora_0946371_1";"1";"276";"";"2017-02-12 00:00:00";"Stadionweg 272";"";"";"POINT (4.86285216672 52.3460146153)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:43";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Opgelost";"Stadionweg 272";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Doorgestuurd naar externe partij";"12-02-2017";"Doorgestuurd naar externe partij";"Onderhoud stoep, straat en fietspad";"9172";"point_3693499";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0946371";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0946371/?ajax=true&summary=balloon"
"MORA-0947656";"mora_0947656_1";"1";"276";"";"2017-02-14 00:00:00";"Zuidplein 10";"";"";"POINT (4.87336924237 52.3388705228)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:43";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Zuidplein 10";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"14-02-2017";"In behandeling";"Verkeersbord, verkeersafzetting";"9172";"point_3694503";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0947656";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0947656/?ajax=true&summary=balloon"
"MORA-0947615";"mora_0947615_1";"1";"276";"";"2017-02-14 00:00:00";"Beethovenstraat 390";"";"";"POINT (4.87681490933 52.3365396228)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:43";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Opgelost";"Beethovenstraat 390";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Doorgestuurd naar externe partij";"14-02-2017";"Doorgestuurd naar externe partij";"Verkeersbord, verkeersafzetting";"9172";"point_3694382";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0947615";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0947615/?ajax=true&summary=balloon"
"MORA-0947097";"mora_0947097";"1";"276";"";"2017-02-13 00:00:00";"Marathonweg 47";"";"";"POINT (4.86324375647 52.3476521244)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:43";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Marathonweg 47";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"13-02-2017";"Nieuw";"Onderhoud stoep, straat en fietspad";"9172";"point_3693578";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0947097";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0947097/?ajax=true&summary=balloon"
"MORA-0920648";"mora_0920648";"1";"276";"";"2016-12-27 00:00:00";"Harmoniehof 27";"";"";"POINT (4.88151295529 52.3517491188)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:43";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Harmoniehof 27";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"27-12-2016";"Nieuw";"Straatmeubilair";"9172";"point_3694636";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0920648";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0920648/?ajax=true&summary=balloon"
"MORA-0289734";"mora_0289734_1";"1";"276";"";"2014-12-20 00:00:00";"Rustenburgerstraat 289";"";"";"POINT (4.89650980092 52.352072884)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:43";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Rustenburgerstraat 289";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"20-12-2014";"Nieuw";"Put / riolering verstopt";"9172";"point_3321113";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0289734";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0289734/?ajax=true&summary=balloon"
"MORA-0390879";"mora_0390879_1";"1";"276";"";"2015-04-28 00:00:00";"Amstelkade 51";"";"";"POINT (4.90190708108 52.3484191481)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:43";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Amstelkade 51";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"28-04-2015";"Nieuw";"Omleiding / belijning verkeer";"9172";"point_3370863";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0390879";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0390879/?ajax=true&summary=balloon"
"MORA-0491575";"mora_0491575_1";"1";"276";"";"2015-08-31 00:00:00";"Maasstraat 144";"";"";"POINT (4.89616772782 52.3431915662)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:43";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Maasstraat 144";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"31-08-2015";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3431707";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0491575";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0491575/?ajax=true&summary=balloon"
"MORA-0233324";"mora_0233324_1";"1";"276";"";"2014-10-06 00:00:00";"Alblasstraat 32";"";"";"POINT (4.89920312106 52.3420626757)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:43";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Alblasstraat 32";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - Nieuw";"06-10-2014";"Nieuw";"Put / riolering verstopt";"9172";"point_3288057";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0233324";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0233324/?ajax=true&summary=balloon"
"MORA-0489853";"mora_0489853";"1";"276";"";"2015-08-28 00:00:00";"Churchill-laan 207";"";"";"POINT (4.8877017767 52.3469849245)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:06:43";"2017-06-03 10:07:04";"0000-00-00 00:00:00";"Openstaand";"Churchill-laan 207";"Openbare ruimte & overlast";"9172";"Openbare ruimte & overlast - In behandeling";"28-08-2015";"In behandeling";"Onderhoud stoep, straat en fietspad";"9172";"point_3431278";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0489853";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0489853/?ajax=true&summary=balloon"
